Date,Close
9/29/2021,9.41
9/30/2021,9.42
10/1/2021,9.44
10/4/2021,9.45
10/5/2021,9.44
10/6/2021,9.43
10/7/2021,9.43
10/8/2021,9.43
10/11/2021,9.41
10/12/2021,9.4
10/13/2021,9.41
10/14/2021,9.42
10/15/2021,9.41
10/18/2021,9.39
10/19/2021,9.41
10/20/2021,9.43
10/21/2021,9.41
10/22/2021,9.41
10/25/2021,9.41
10/26/2021,9.4
10/27/2021,9.38
10/28/2021,9.39
10/29/2021,9.33
11/1/2021,9.34
11/2/2021,9.34
11/3/2021,9.36
11/4/2021,9.36
11/5/2021,9.36
11/8/2021,9.37
11/9/2021,9.37
11/10/2021,9.31
11/11/2021,9.29
11/12/2021,9.3
11/15/2021,9.28
11/16/2021,9.26
11/17/2021,9.27
11/18/2021,9.27
11/19/2021,9.25
11/22/2021,9.22
11/23/2021,9.21
11/24/2021,9.2
11/26/2021,9.23
11/29/2021,9.22
11/30/2021,9.24
12/1/2021,9.23
12/2/2021,9.22
12/3/2021,9.23
12/6/2021,9.22
12/7/2021,9.22
12/8/2021,9.05
12/9/2021,9.04
12/10/2021,9.06
12/13/2021,9.05
12/14/2021,9.04
12/15/2021,9.05
12/16/2021,9.06
12/17/2021,9.04
12/20/2021,9.04
12/21/2021,9.05
12/22/2021,9.06
12/23/2021,9.07
12/27/2021,9.06
12/28/2021,8.81
12/29/2021,8.82
12/30/2021,8.81
